LON,LAT,X
-118.2608,33.9703,4.0
-118.2608,33.9712,7.0
-118.2608,33.9739,1.0
-118.2608,33.9907,1.0
-118.2608,33.9916,2.0
-118.2608,33.9925,9.0
-118.2608,34.0134,1.0
-118.2608,34.0147,2.0
-118.2608,34.0179,1.0
-118.2608,34.0535,4.0
-118.2608,34.0621,2.0
-118.2607,33.7743,1.0
-118.2607,33.7935,18.0
-118.2607,34.035,2.0
-118.2607,34.036,5.0
-118.2607,34.0377,1.0
-118.2607,34.0562,4.0
-118.2607,34.0598,2.0
-118.2607,34.0622,2.0
-118.2607,34.0623,2.0
-118.2607,34.0822,8.0
-118.2606,33.7728,2.0
-118.2606,33.9543,2.0
-118.2606,34.019,3.0
-118.2606,34.043,23.0
-118.2606,34.0487,1.0
-118.2606,34.0801,1.0
-118.2605,33.7713,1.0
-118.2605,33.9583,4.0
-118.2605,34.0324,5.0
-118.2605,34.0343,6.0
-118.2605,34.0468,8.0
-118.2605,34.0757,2.0
-118.2605,34.078,1.0
-118.2605,34.0782,1.0
-118.2605,34.0786,1.0
-118.2604,33.798,112.0
-118.2604,33.9246,1.0
-118.2604,33.9292,1.0
-118.2604,33.9309,1.0
-118.2604,33.9383,1.0
-118.2604,34.0306,1.0
-118.2604,34.0363,6.0
-118.2604,34.0405,1.0
-118.2604,34.0451,11.0
-118.2604,34.0567,9.0
-118.2604,34.0785,8.0
-118.2603,34.0289,2.0
-118.2603,34.0364,2.0
-118.2603,34.0382,5.0
-118.2603,34.0496,3.0
-118.2603,34.0656,3.0
-118.2603,34.0798,1.0
-118.2603,34.0938,4.0
-118.2603,34.1085,1.0
-118.2602,33.7439,1.0
-118.2602,34.0289,10.0
-118.2602,34.0347,7.0
-118.2602,34.049,1.0
-118.2602,34.0798,1.0
-118.2601,33.8047,2.0
-118.2601,34.0199,1.0
-118.2601,34.0291,1.0
-118.2601,34.0473,17.0
-118.2601,34.0791,2.0
-118.2601,34.0797,5.0
-118.2601,34.083,1.0
-118.26,33.789,1.0
-118.26,33.9993,1.0
-118.26,34.0532,2.0
-118.26,34.0609,2.0
-118.26,34.0641,2.0
-118.26,34.0644,3.0
-118.26,34.0819,13.0
-118.2599,33.7869,1.0
-118.2599,34.0057,1.0
-118.2599,34.0331,5.0
-118.2599,34.042,7.0
-118.2599,34.0494,21.0
-118.2599,34.0526,1.0
-118.2599,34.0594,1.0
-118.2599,34.0711,2.0
-118.2599,34.0834,1.0
-118.2599,34.0858,7.0
-118.2598,33.7787,3.0
-118.2598,34.0162,2.0
-118.2598,34.0352,2.0
-118.2598,34.0402,6.0
-118.2598,34.0531,5.0
-118.2598,34.0613,2.0
-118.2598,34.063,3.0
-118.2598,34.1052,2.0
-118.2597,33.7666,9.0
-118.2597,34.0241,1.0
-118.2597,34.0279,1.0
-118.2597,34.0389,2.0
-118.2597,34.044,2.0
-118.2597,34.0477,6.0
-118.2597,34.0511,6.0
-118.2597,34.0618,5.0
-118.2597,34.0621,6.0
-118.2597,34.0624,1.0
-118.2597,34.0713,2.0
-118.2597,34.0727,2.0
-118.2597,34.0911,1.0
-118.2597,34.1189,2.0
-118.2596,33.7831,1.0
-118.2596,34.0373,1.0
-118.2596,34.062,1.0
-118.2596,34.0713,1.0
-118.2596,34.0795,1.0
-118.2595,33.7801,2.0
-118.2595,34.0245,1.0
-118.2595,34.0423,17.0
-118.2595,34.046,11.0
-118.2595,34.0469,1.0
-118.2595,34.0698,5.0
-118.2595,34.0754,4.0
-118.2595,34.0912,1.0
-118.2594,33.7743,3.0
-118.2594,33.947,14.0
-118.2594,33.9872,1.0
-118.2594,33.9893,2.0
-118.2594,33.9925,1.0
-118.2594,34.0318,3.0
-118.2594,34.0319,1.0
-118.2594,34.0358,8.0
-118.2594,34.0535,1.0
-118.2594,34.0582,1.0
-118.2594,34.0777,3.0
-118.2594,34.0889,1.0
-118.2594,34.089,1.0
-118.2594,34.1147,1.0
-118.2593,33.7722,2.0
-118.2593,33.9893,1.0
-118.2593,34.0376,5.0
-118.2593,34.0444,6.0
-118.2593,34.0501,11.0
-118.2593,34.0652,3.0
-118.2592,33.7714,3.0
-118.2592,34.0249,1.0
-118.2592,34.0284,1.0
-118.2592,34.0286,1.0
-118.2592,34.049,3.0
-118.2592,34.0945,1.0
-118.2592,34.0971,3.0
-118.2592,34.1003,8.0
-118.2592,34.1025,61.0
-118.2592,34.1027,2.0
-118.2592,34.1045,7.0
-118.2591,33.9857,1.0
-118.2591,34.0018,1.0
-118.2591,34.0341,3.0
-118.259,34.0084,1.0
-118.259,34.0396,9.0
-118.259,34.0447,5.0
-118.259,34.0466,10.0
-118.259,34.0539,2.0
-118.259,34.0741,2.0
-118.2589,34.12,2.0
-118.2588,33.7662,1.0
-118.2588,34.0487,39.0
-118.2588,34.0505,13.0
-118.2588,34.0639,1.0
-118.2588,34.0681,1.0
-118.2587,33.7446,3.0
-118.2587,33.926,1.0
-118.2587,33.9359,1.0
-118.2587,33.9364,1.0
-118.2587,33.9373,1.0
-118.2587,33.9383,2.0
-118.2587,33.9393,1.0
-118.2587,33.9457,2.0
-118.2587,33.9475,4.0
-118.2587,33.9493,1.0
-118.2587,33.9958,2.0
-118.2587,34.0282,4.0
-118.2586,33.7891,2.0
-118.2586,33.9309,3.0
-118.2586,33.931,1.0
-118.2586,33.9328,1.0
-118.2586,33.952,1.0
-118.2586,33.9529,1.0
-118.2586,33.9534,1.0
-118.2586,33.9538,2.0
-118.2586,33.957,1.0
-118.2586,33.9574,9.0
-118.2586,33.9593,1.0
-118.2586,33.9602,5.0
-118.2586,33.9665,2.0
-118.2586,33.9675,1.0
-118.2586,33.9685,1.0
-118.2586,33.9694,1.0
-118.2586,34.0505,1.0
-118.2586,34.0508,42.0
-118.2586,34.0609,6.0
-118.2586,34.0616,1.0
-118.2586,34.0748,2.0
-118.2586,34.0812,4.0
-118.2586,34.092,1.0
-118.2586,34.1153,1.0
-118.2585,33.787,1.0
-118.2585,33.7994,5.0
-118.2585,33.7995,1.0
-118.2585,33.9455,1.0
-118.2585,34.0462,31.0
-118.2585,34.0509,5.0
-118.2585,34.0772,18.0
-118.2584,33.7787,1.0
-118.2584,34.0296,1.0
-118.2584,34.0387,2.0
-118.2584,34.0417,8.0
-118.2584,34.0772,1.0
-118.2584,34.1061,1.0
-118.2583,33.7773,1.0
-118.2583,33.785,1.0
-118.2583,34.0039,2.0
-118.2583,34.0352,7.0
-118.2583,34.0369,9.0
-118.2583,34.037,1.0
-118.2583,34.0569,4.0
-118.2582,33.7759,3.0
-118.2582,33.7873,2.0
-118.2582,33.9943,1.0
-118.2582,34.0039,1.0
-118.2582,34.011,1.0
-118.2582,34.0391,3.0
-118.2582,34.0437,13.0
-118.2582,34.0493,5.0
-118.2582,34.0526,1.0
-118.2582,34.1074,1.0
-118.2581,33.7744,1.0
-118.2581,33.7802,2.0
-118.2581,33.7832,1.0
-118.2581,34.0018,1.0
-118.2581,34.0494,5.0
-118.258,33.927,7.0
-118.258,34.0039,1.0
-118.258,34.0321,2.0
-118.258,34.0336,2.0
-118.258,34.0496,2.0
-118.258,34.0505,2.0
-118.258,34.0567,1.0
-118.2579,34.0122,2.0
-118.2579,34.0459,15.0
-118.2578,33.9857,2.0
-118.2578,34.0406,12.0
-118.2578,34.0568,1.0
-118.2578,34.0726,2.0
-118.2577,34.0273,9.0
-118.2577,34.0309,12.0
-118.2577,34.0433,2.0
-118.2577,34.048,229.0
-118.2577,34.0784,2.0
-118.2576,34.0555,1.0
-118.2576,34.0572,8.0
-118.2576,34.0871,1.0
-118.2575,33.9602,1.0
-118.2575,33.9703,1.0
-118.2575,33.9748,2.0
-118.2575,34.0502,10.0
-118.2575,34.0556,1.0
-118.2575,34.0576,1.0
-118.2575,34.0633,1.0
-118.2574,33.7817,1.0
-118.2574,33.9602,4.0
-118.2574,34.0175,1.0
-118.2574,34.0276,5.0
-118.2574,34.0277,5.0
-118.2574,34.0307,4.0
-118.2574,34.0308,1.0
-118.2574,34.0362,1.0
-118.2574,34.0388,15.0
-118.2574,34.0409,25.0
-118.2574,34.0768,1.0
-118.2573,33.7803,1.0
-118.2573,33.9602,53.0
-118.2573,33.9665,1.0
-118.2573,34.0346,4.0
-118.2573,34.0363,7.0
-118.2573,34.04,1.0
-118.2573,34.0521,4.0
-118.2573,34.0595,1.0
-118.2572,33.783,1.0
-118.2572,33.787,2.0
-118.2572,33.9685,1.0
-118.2572,34.0204,4.0
-118.2572,34.0735,1.0
-118.2572,34.0832,69.0
-118.2572,34.1001,1.0
-118.2571,33.9602,1.0
-118.2571,34.0219,8.0
-118.2571,34.0347,1.0
-118.2571,34.0384,12.0
-118.2571,34.043,3.0
-118.2571,34.0486,4.0
-118.2571,34.1114,1.0
-118.257,33.7774,1.0
-118.257,33.9383,5.0
-118.257,34.0263,1.0
-118.257,34.0407,1.0
-118.257,34.0562,22.0
-118.257,34.0642,10.0
-118.257,34.0821,1.0
-118.2569,33.7716,1.0
-118.2569,33.7758,2.0
-118.2569,33.7759,2.0
-118.2569,34.0208,1.0
-118.2569,34.0285,1.0
-118.2569,34.0452,14.0
-118.2569,34.0469,3.0
-118.2569,34.0485,1.0
-118.2569,34.0754,1.0
-118.2569,34.0952,1.0
-118.2568,33.7745,3.0
-118.2568,33.7995,3.0
-118.2568,34.0286,1.0
-118.2568,34.0304,1.0
-118.2568,34.0591,2.0
-118.2567,34.025,1.0
-118.2567,34.0288,1.0
-118.2567,34.0405,2.0
-118.2567,34.0566,2.0
-118.2567,34.0778,1.0
-118.2566,33.9319,2.0
-118.2566,33.9383,3.0
-118.2566,33.9419,1.0
-118.2566,34.0381,1.0
-118.2566,34.0473,26.0
-118.2566,34.0542,14.0
-118.2566,34.0565,2.0
-118.2566,34.0588,1.0
-118.2566,34.063,1.0
-118.2566,34.0663,4.0
-118.2566,34.0673,2.0
-118.2566,34.0889,3.0
-118.2565,33.7958,1.0
-118.2565,33.9296,1.0
-118.2565,33.9383,1.0
-118.2565,33.9457,5.0
-118.2565,33.9502,1.0
-118.2565,33.951,1.0
-118.2565,33.9822,1.0
-118.2565,33.9823,1.0
-118.2565,33.9873,1.0
-118.2565,33.9893,2.0
-118.2565,33.9929,1.0
-118.2565,33.9934,1.0
-118.2565,33.9938,1.0
-118.2565,33.9958,1.0
-118.2565,33.996,1.0
-118.2565,33.997,2.0
-118.2565,33.9971,1.0
-118.2565,34.0011,1.0
-118.2565,34.0029,3.0
-118.2565,34.0039,1.0
-118.2565,34.0044,4.0
-118.2565,34.0048,4.0
-118.2565,34.0053,1.0
-118.2565,34.0057,2.0
-118.2565,34.0067,1.0
-118.2565,34.0092,2.0
-118.2565,34.012,2.0
-118.2565,34.0124,7.0
-118.2565,34.0128,14.0
-118.2565,34.0136,2.0
-118.2565,34.0272,1.0
-118.2565,34.0291,3.0
-118.2565,34.106,12.0
-118.2564,33.7937,1.0
-118.2564,33.953,4.0
-118.2564,33.9533,1.0
-118.2564,33.9539,1.0
-118.2564,33.9543,1.0
-118.2564,33.9547,4.0
-118.2564,33.9556,10.0
-118.2564,33.9565,1.0
-118.2564,33.9571,4.0
-118.2564,33.9574,3.0
-118.2564,33.9583,2.0
-118.2564,33.9584,1.0
-118.2564,33.9593,4.0
-118.2564,33.9595,10.0
-118.2564,33.9602,13.0
-118.2564,33.9638,3.0
-118.2564,33.9647,1.0
-118.2564,33.9656,2.0
-118.2564,33.9685,1.0
-118.2564,33.9694,1.0
-118.2564,33.9703,1.0
-118.2564,33.973,3.0
-118.2564,33.9902,1.0
-118.2564,33.9908,1.0
-118.2564,33.9916,1.0
-118.2564,34.0151,1.0
-118.2564,34.0312,8.0
-118.2564,34.0419,6.0
-118.2564,34.0476,1.0
-118.2564,34.0495,3.0
-118.2564,34.0513,5.0
-118.2564,34.0662,3.0
-118.2563,33.7916,1.0
-118.2563,34.0293,2.0
-118.2563,34.0357,2.0
-118.2563,34.0407,1.0
-118.2562,33.9348,3.0
-118.2562,34.0157,2.0
-118.2562,34.0193,1.0
-118.2562,34.0481,1.0
-118.2562,34.0517,1.0
-118.2561,33.7892,2.0
-118.2561,34.034,3.0
-118.2561,34.0378,5.0
-118.2561,34.0423,18.0
-118.2561,34.0513,1.0
-118.2561,34.0516,10.0
-118.2561,34.0533,3.0
-118.256,33.9295,1.0
-118.256,34.0192,3.0
-118.256,34.048,6.0
-118.256,34.0535,7.0
-118.256,34.0683,1.0
-118.2559,34.0299,2.0
-118.2559,34.0462,4.0
-118.2559,34.0648,1.0
-118.2559,34.0761,1.0
-118.2558,33.7789,2.0
-118.2558,33.7803,2.0
-118.2558,34.0338,1.0
-118.2558,34.0396,6.0
-118.2558,34.0445,13.0
-118.2558,34.0491,52.0
-118.2558,34.0537,2.0
-118.2558,34.0671,2.0
-118.2558,34.0941,1.0
-118.2558,34.1066,1.0
-118.2557,34.0168,3.0
-118.2557,34.0322,1.0
-118.2557,34.085,1.0
-118.2556,33.9244,2.0
-118.2556,33.9328,1.0
-118.2556,34.0191,1.0
-118.2556,34.0323,3.0
-118.2556,34.0467,5.0
-118.2556,34.0521,4.0
-118.2556,34.0576,1.0
-118.2556,34.0625,1.0
-118.2555,33.7739,4.0
-118.2555,33.7746,6.0
-118.2555,33.7871,1.0
-118.2555,33.9319,1.0
-118.2555,34.0267,6.0
-118.2555,34.0466,8.0
-118.2554,33.7731,1.0
-118.2554,33.9518,1.0
-118.2554,34.0232,1.0
-118.2554,34.0307,1.0
-118.2554,34.035,2.0
-118.2554,34.0413,3.0
-118.2554,34.0635,2.0
-118.2554,34.1078,2.0
-118.2554,34.1079,1.0
-118.2553,33.9516,4.0
-118.2553,34.035,3.0
-118.2553,34.0487,16.0
-118.2553,34.0488,2.0
-118.2553,34.0579,2.0
-118.2553,34.0628,2.0
-118.2553,34.0656,4.0
-118.2553,34.0759,1.0
-118.2552,33.7823,1.0
-118.2552,33.7831,1.0
-118.2552,34.0758,7.0
-118.2551,33.7817,1.0
-118.2551,34.0267,1.0
-118.2551,34.0312,3.0
-118.2551,34.0334,1.0
-118.2551,34.0372,6.0
-118.2551,34.0938,1.0
-118.255,33.7804,6.0
-118.255,34.0389,5.0
-118.255,34.0416,2.0
-118.255,34.0434,12.0
-118.255,34.0463,4.0
-118.255,34.0528,4.0
-118.255,34.0634,1.0
-118.2549,34.0185,1.0
-118.2549,34.0188,2.0
-118.2549,34.0333,1.0
-118.2549,34.0529,2.0
-118.2549,34.1121,1.0
-118.2548,34.0347,1.0
-118.2548,34.0455,2.0
-118.2548,34.0548,2.0
-118.2547,34.0403,1.0
-118.2547,34.0437,28.0
-118.2547,34.0438,15.0
-118.2547,34.0721,1.0
-118.2547,34.105,1.0
-118.2546,33.779,1.0
-118.2546,34.0197,1.0
-118.2546,34.0411,5.0
-118.2546,34.0476,4.0
-118.2546,34.0487,1.0
-118.2546,34.0495,11.0
-118.2546,34.0621,14.0
-118.2546,34.0647,1.0
-118.2546,34.0648,1.0
-118.2546,34.0667,3.0
-118.2546,34.0815,1.0
-118.2546,34.1024,1.0
-118.2545,33.9383,1.0
-118.2545,34.0199,1.0
-118.2545,34.0286,10.0
-118.2545,34.0309,4.0
-118.2545,34.0321,1.0
-118.2545,34.0386,1.0
-118.2545,34.0459,3.0
-118.2545,34.0575,2.0
-118.2545,34.062,2.0
-118.2545,34.0976,1.0
-118.2545,34.1049,9.0
-118.2544,33.7771,2.0
-118.2544,33.9237,3.0
-118.2544,34.0262,2.0
-118.2544,34.0322,10.0
-118.2544,34.0344,2.0
-118.2544,34.0755,1.0
-118.2544,34.0873,1.0
-118.2544,34.113,1.0
-118.2543,33.7759,1.0
-118.2543,33.9237,1.0
-118.2543,33.9248,1.0
-118.2543,33.9249,2.0
-118.2543,33.9264,2.0
-118.2543,33.931,4.0
-118.2543,33.9319,1.0
-118.2543,33.9994,3.0
-118.2543,34.0424,2.0
-118.2542,33.9295,2.0
-118.2542,33.93,1.0
-118.2542,33.9328,2.0
-118.2542,33.9329,1.0
-118.2542,33.9331,2.0
-118.2542,33.9339,1.0
-118.2542,33.9351,5.0
-118.2542,33.9368,1.0
-118.2542,33.9376,1.0
-118.2542,33.9378,3.0
-118.2542,33.9383,2.0
-118.2542,33.9388,1.0
-118.2542,33.9395,1.0
-118.2542,33.9401,1.0
-118.2542,33.9503,1.0
-118.2542,33.9902,1.0
-118.2542,33.9998,1.0
-118.2542,34.015,1.0
-118.2542,34.0325,1.0
-118.2542,34.0365,2.0
-118.2542,34.0434,1.0
-118.2542,34.048,15.0
-118.2542,34.0481,4.0
-118.2542,34.0588,1.0
-118.2542,34.0591,6.0
-118.2541,33.7804,4.0
-118.2541,33.9419,3.0
-118.2541,33.9427,2.0
-118.2541,33.9433,3.0
-118.2541,33.9441,4.0
-118.2541,33.9446,2.0
-118.2541,33.9449,2.0
-118.2541,33.9457,1.0
-118.2541,33.9459,6.0
-118.2541,33.9489,4.0
-118.2541,33.9493,2.0
-118.2541,34.0299,1.0
-118.2541,34.0407,2.0
-118.2541,34.0444,30.0
-118.254,33.7805,1.0
-118.254,33.7997,1.0
-118.254,33.9503,1.0
-118.254,34.0328,2.0
-118.254,34.0383,1.0
-118.254,34.0502,1.0
-118.254,34.0569,3.0
-118.254,34.0647,1.0
-118.2539,34.0502,20.0
-118.2539,34.066,4.0
-118.2539,34.0916,3.0
-118.2538,33.996,2.0
-118.2538,34.0397,3.0
-118.2538,34.0522,2.0
-118.2538,34.0833,1.0
-118.2537,33.773,1.0
-118.2537,34.0159,2.0
-118.2537,34.0333,1.0
-118.2537,34.0431,2.0
-118.2537,34.0719,1.0
-118.2536,33.7728,2.0
-118.2536,33.7997,1.0
-118.2536,34.0259,1.0
-118.2536,34.0362,1.0
-118.2536,34.0431,1.0
-118.2535,34.0104,11.0
-118.2535,34.0259,2.0
-118.2535,34.0469,6.0
-118.2535,34.0488,2.0
-118.2535,34.0562,1.0
-118.2535,34.0609,2.0
-118.2535,34.0889,1.0
-118.2535,34.1029,1.0
-118.2534,34.0164,1.0
-118.2534,34.0452,5.0
-118.2534,34.0771,1.0
-118.2534,34.1071,3.0
-118.2533,33.7805,1.0
-118.2533,34.0337,5.0
-118.2533,34.0401,10.0
-118.2533,34.0452,52.0
-118.2532,33.9303,3.0
-118.2532,33.9304,1.0
-118.2532,33.932,1.0
-118.2532,33.9331,1.0
-118.2532,34.0428,4.0
-118.2531,34.0359,1.0
-118.2531,34.0376,3.0
-118.2531,34.0473,8.0
-118.2531,34.0474,2.0
-118.2531,34.0519,28.0
-118.2531,34.0566,1.0
-118.2531,34.0584,1.0
-118.2531,34.082,1.0
-118.253,33.776,1.0
-118.253,34.0398,7.0
-118.253,34.0414,1.0
-118.253,34.053,4.0
-118.2529,33.7761,2.0
-118.2529,33.7998,1.0
-118.2529,34.0495,4.0
-118.2529,34.1119,6.0
-118.2528,33.7805,2.0
-118.2528,33.7833,1.0
-118.2528,34.022,1.0
-118.2528,34.0374,1.0
-118.2528,34.0426,19.0
-118.2528,34.044,1.0
-118.2528,34.0449,7.0
-118.2528,34.0495,9.0
-118.2528,34.0698,1.0
-118.2528,34.1092,26.0
-118.2527,33.7833,2.0
-118.2527,34.0267,1.0
-118.2527,34.0313,1.0
-118.2527,34.0334,1.0
-118.2527,34.0395,2.0
-118.2527,34.0648,4.0
-118.2527,34.0799,2.0
-118.2526,34.0213,1.0
-118.2526,34.0459,13.0
-118.2526,34.047,2.0
-118.2526,34.0672,1.0
-118.2526,34.0747,2.0
-118.2525,34.0254,6.0
-118.2525,34.0492,3.0
-118.2525,34.0516,1.0
-118.2524,34.0392,1.0
-118.2524,34.0746,1.0
-118.2523,33.7911,1.0
-118.2523,34.0384,2.0
-118.2523,34.0419,4.0
-118.2523,34.0445,39.0
-118.2523,34.0537,4.0
-118.2523,34.0622,3.0
-118.2523,34.0659,1.0
-118.2523,34.0803,1.0
-118.2522,34.0133,1.0
-118.2522,34.0353,3.0
-118.2522,34.102,3.0
-118.2521,33.993,1.0
-118.2521,33.9939,1.0
-118.2521,33.9944,2.0
-118.2521,33.9948,2.0
-118.2521,34.0011,1.0
-118.2521,34.0112,1.0
-118.252,33.7776,2.0
-118.252,33.9378,1.0
-118.252,33.9388,1.0
-118.252,34.0229,1.0
-118.252,34.0466,95.0
-118.252,34.0467,40.0
-118.252,34.0578,1.0
-118.252,34.0677,13.0
-118.252,34.0742,5.0
-118.252,34.0812,20.0
-118.2519,33.779,2.0
-118.2519,33.9295,2.0
-118.2519,34.0388,2.0
-118.2519,34.0486,6.0
-118.2518,33.9303,9.0
-118.2518,33.9304,3.0
-118.2518,33.9396,2.0
-118.2518,34.0092,1.0
-118.2518,34.0262,2.0
-118.2518,34.0279,1.0
-118.2518,34.0437,5.0
-118.2518,34.0488,56.0
-118.2518,34.0704,1.0
-118.2518,34.1061,7.0
-118.2518,34.1062,1.0
-118.2517,33.9349,1.0
-118.2517,34.0331,2.0
-118.2517,34.0359,1.0
-118.2517,34.0413,3.0
-118.2516,33.7806,2.0
-118.2516,33.7915,1.0
-118.2516,33.941,2.0
-118.2516,34.0233,4.0
-118.2516,34.0249,1.0
-118.2516,34.0744,1.0
-118.2515,33.782,1.0
-118.2515,33.9948,2.0
-118.2515,34.0151,1.0
-118.2515,34.0384,6.0
-118.2515,34.0463,1.0
-118.2515,34.0509,2.0
-118.2515,34.0527,3.0
-118.2515,34.0669,1.0
-118.2514,34.0439,21.0
-118.2514,34.0632,1.0
-118.2513,34.006,2.0
-118.2513,34.0336,1.0
-118.2513,34.041,2.0
-118.2513,34.0426,1.0
-118.2513,34.0474,10.0
-118.2513,34.0485,1.0
-118.2513,34.053,1.0
-118.2513,34.073,3.0
-118.2513,34.1104,3.0
-118.2512,33.7942,1.0
-118.2512,34.0408,4.0
-118.2512,34.053,11.0
-118.2511,33.7924,1.0
-118.2511,34.0238,1.0
-118.2511,34.0381,3.0
-118.2511,34.0549,8.0
-118.2511,34.0552,3.0
-118.251,33.7909,1.0
-118.251,34.046,26.0
-118.251,34.0497,1.0
-118.2509,33.7892,1.0
-118.2509,34.0157,1.0
-118.2509,34.0158,1.0
-118.2509,34.0378,1.0
-118.2509,34.0439,1.0
-118.2509,34.046,6.0
-118.2508,33.7883,1.0
-118.2508,34.0258,1.0
-118.2508,34.0274,1.0
-118.2508,34.057,5.0
-118.2508,34.0571,2.0
-118.2507,33.7806,4.0
-118.2507,33.7864,1.0
-118.2507,33.9307,1.0
-118.2507,34.0091,2.0
-118.2507,34.0341,5.0
-118.2507,34.0446,13.0
-118.2507,34.0481,19.0
-118.2507,34.0555,2.0
-118.2506,33.7791,1.0
-118.2506,33.7792,1.0
-118.2506,33.7853,1.0
-118.2506,33.941,1.0
-118.2506,34.0203,1.0
-118.2506,34.0244,3.0
-118.2506,34.0328,1.0
-118.2506,34.0371,1.0
-118.2506,34.0714,8.0
-118.2505,33.7513,2.0
-118.2505,33.777,2.0
-118.2505,33.7777,2.0
-118.2505,34.0245,2.0
-118.2505,34.0313,7.0
-118.2505,34.0323,1.0
-118.2505,34.0547,17.0
-118.2505,34.1149,4.0
-118.2504,33.7762,2.0
-118.2504,33.7806,1.0
-118.2504,33.9304,3.0
-118.2504,34.0401,3.0
-118.2504,34.0404,12.0
-118.2504,34.0432,2.0
-118.2504,34.0433,2.0
-118.2504,34.0448,1.0
-118.2504,34.0502,7.0
-118.2504,34.0503,1.0
-118.2504,34.0557,1.0
-118.2504,34.062,1.0
-118.2504,34.1194,1.0
-118.2503,33.7806,1.0
-118.2503,34.0349,2.0
-118.2503,34.0373,3.0
-118.2503,34.0416,1.0
-118.2503,34.0539,4.0
-118.2503,34.0641,3.0
-118.2502,33.9315,3.0
-118.2502,33.9321,4.0
-118.2502,33.9323,11.0
-118.2502,33.9326,1.0
-118.2502,33.9327,5.0
-118.2502,33.9329,2.0
-118.2502,34.0166,1.0
-118.2502,34.0468,4.0
-118.2502,34.0477,3.0
-118.2502,34.0601,9.0
-118.2502,34.0682,5.0
-118.2502,34.1192,2.0
-118.2501,33.9303,1.0
-118.2501,33.9378,3.0
-118.2501,34.0506,1.0
-118.2501,34.0643,2.0
-118.2501,34.1191,1.0
-118.25,33.9368,1.0
-118.25,34.0241,7.0
-118.25,34.0488,10.0
-118.25,34.0889,1.0
-118.25,34.0893,1.0
-118.25,34.0894,3.0
-118.25,34.0897,1.0
-118.2499,33.9368,1.0
-118.2499,33.9388,1.0
-118.2499,33.9975,1.0
-118.2499,33.9994,2.0
-118.2499,34.0252,2.0
-118.2499,34.0321,3.0
-118.2499,34.0337,1.0
-118.2499,34.0369,1.0
-118.2499,34.0453,17.0
-118.2499,34.0489,13.0
-118.2499,34.0545,4.0
-118.2499,34.0564,10.0
-118.2499,34.0671,1.0
-118.2499,34.0995,1.0
-118.2498,33.7645,1.0
-118.2498,33.7837,1.0
-118.2498,33.7874,1.0
-118.2498,34.0253,1.0
-118.2498,34.0356,3.0
-118.2498,34.0671,2.0
-118.2498,34.1117,5.0
-118.2497,34.021,1.0
-118.2497,34.0286,2.0
-118.2497,34.0492,1.0
-118.2497,34.051,1.0
-118.2496,34.0342,2.0
-118.2496,34.0394,8.0
-118.2496,34.0474,17.0
-118.2496,34.0822,1.0
-118.2495,33.7758,1.0
-118.2495,33.7822,2.0
-118.2495,33.7854,5.0
-118.2495,34.0256,1.0
-118.2494,33.7792,5.0
-118.2494,33.7807,4.0
-118.2494,33.7909,2.0
-118.2494,33.9383,7.0
-118.2494,34.0249,2.0
-118.2494,34.0449,1.0
-118.2494,34.0495,15.0
-118.2494,34.0532,3.0
-118.2494,34.0607,6.0
-118.2494,34.0657,1.0
-118.2493,33.7942,1.0
-118.2493,33.9295,3.0
-118.2493,33.9302,4.0
-118.2493,33.9303,1.0
-118.2493,33.9311,6.0
-118.2493,34.0318,8.0
-118.2493,34.0329,2.0
-118.2493,34.0363,1.0
-118.2493,34.0383,1.0
-118.2493,34.0425,3.0
-118.2493,34.046,17.0
-118.2493,34.0518,1.0
-118.2493,34.0656,2.0
-118.2493,34.0717,1.0
-118.2492,33.778,4.0
-118.2492,33.9433,1.0
-118.2492,34.0652,1.0
-118.2492,34.0653,1.0
-118.2491,33.7519,4.0
-118.2491,33.9443,1.0
-118.2491,33.9456,1.0
-118.2491,33.9461,1.0
-118.2491,34.0261,2.0
-118.2491,34.0385,6.0
-118.2491,34.0471,6.0
-118.2491,34.0516,2.0
-118.2491,34.0535,2.0
-118.2491,34.099,2.0
-118.249,34.0218,1.0
-118.249,34.0295,1.0
-118.249,34.0415,1.0
-118.249,34.0423,1.0
-118.249,34.0446,12.0
-118.249,34.0453,2.0
-118.2489,33.9491,5.0
-118.2489,34.0482,3.0
-118.2489,34.0655,1.0
-118.2489,34.118,17.0
-118.2488,34.0264,3.0
-118.2488,34.028,1.0
-118.2488,34.0433,6.0
-118.2488,34.0465,2.0
-118.2488,34.0492,1.0
-118.2488,34.0557,4.0
-118.2488,34.1178,6.0
-118.2488,34.1179,12.0
-118.2487,33.7893,1.0
-118.2487,33.9303,1.0
-118.2487,34.0124,1.0
-118.2487,34.0159,1.0
-118.2487,34.0281,2.0
-118.2487,34.0338,1.0
-118.2487,34.0502,10.0
-118.2487,34.1207,1.0
-118.2486,34.003,7.0
-118.2486,34.0357,1.0
-118.2485,33.7649,2.0
-118.2485,33.7909,1.0
-118.2485,33.9332,1.0
-118.2485,33.9348,3.0
-118.2485,34.003,1.0
-118.2485,34.0224,2.0
-118.2485,34.0325,1.0
-118.2485,34.042,14.0
-118.2485,34.0467,22.0
-118.2485,34.1128,3.0
-118.2484,33.7807,1.0
-118.2484,33.9393,2.0
-118.2484,33.9397,1.0
-118.2484,33.9412,1.0
-118.2484,33.9423,2.0
-118.2484,33.9428,1.0
