LON,LAT,F
-118.6168,34.1535,3.0
-118.6168,34.1676,2.0
-118.6168,34.1681,1.0
-118.6168,34.1692,1.0
-118.6168,34.1701,6.0
-118.6168,34.171,1.0
-118.6168,34.1711,1.0
-118.6168,34.172,2.0
-118.6168,34.1792,1.0
-118.6168,34.2034,1.0
-118.6167,34.1728,1.0
-118.6167,34.1745,1.0
-118.6167,34.1897,1.0
-118.6167,34.2021,3.0
-118.6167,34.2105,2.0
-118.6167,34.214,2.0
-118.6166,34.1659,1.0
-118.6165,34.1663,2.0
-118.6165,34.2244,5.0
-118.6164,34.1642,2.0
-118.6164,34.1986,2.0
-118.6164,34.2725,1.0
-118.6162,34.1836,1.0
-118.6161,34.1878,5.0
-118.616,34.1802,1.0
-118.616,34.2013,1.0
-118.6159,34.2073,1.0
-118.6159,34.2205,2.0
-118.6158,34.1582,1.0
-118.6158,34.1846,2.0
-118.6158,34.1947,2.0
-118.6158,34.1968,3.0
-118.6158,34.2064,5.0
-118.6157,34.1498,1.0
-118.6157,34.1905,3.0
-118.6157,34.1922,1.0
-118.6157,34.2091,1.0
-118.6157,34.2119,1.0
-118.6157,34.2141,3.0
-118.6157,34.2236,1.0
-118.6156,34.2195,3.0
-118.6155,34.1607,1.0
-118.6154,34.2403,1.0
-118.6153,34.1686,2.0
-118.6153,34.1754,2.0
-118.6153,34.2401,1.0
-118.6153,34.2661,13.0
-118.6152,34.1732,60.0
-118.6151,34.156,5.0
-118.6151,34.1847,2.0
-118.6151,34.2179,3.0
-118.6151,34.256,1.0
-118.615,34.1847,1.0
-118.615,34.2163,1.0
-118.6149,34.1512,4.0
-118.6149,34.1687,2.0
-118.6149,34.1769,2.0
-118.6149,34.2524,1.0
-118.6148,34.2195,1.0
-118.6148,34.2227,5.0
-118.6148,34.2244,1.0
-118.6148,34.2445,1.0
-118.6148,34.2483,1.0
-118.6148,34.25,1.0
-118.6147,34.1938,1.0
-118.6147,34.1975,1.0
-118.6147,34.1996,12.0
-118.6147,34.1999,1.0
-118.6147,34.201,7.0
-118.6147,34.2032,2.0
-118.6147,34.2046,1.0
-118.6147,34.2064,3.0
-118.6147,34.2065,4.0
-118.6147,34.2083,3.0
-118.6147,34.2092,1.0
-118.6147,34.2103,2.0
-118.6147,34.2119,1.0
-118.6147,34.2137,2.0
-118.6147,34.2195,1.0
-118.6147,34.2737,2.0
-118.6146,34.1756,14.0
-118.6146,34.1778,9.0
-118.6146,34.1802,1.0
-118.6146,34.1837,5.0
-118.6146,34.1851,3.0
-118.6146,34.1855,1.0
-118.6146,34.1865,15.0
-118.6146,34.1878,2.0
-118.6146,34.1885,1.0
-118.6146,34.1889,1.0
-118.6146,34.1921,2.0
-118.6146,34.1937,3.0
-118.6146,34.1956,2.0
-118.6146,34.1976,8.0
-118.6146,34.1996,3.0
-118.6145,34.1629,1.0
-118.6145,34.1688,8.0
-118.6145,34.1692,1.0
-118.6145,34.1701,3.0
-118.6145,34.171,3.0
-118.6145,34.172,2.0
-118.6145,34.1738,1.0
-118.6145,34.2743,1.0
-118.6144,34.1496,2.0
-118.6143,34.2578,5.0
-118.6141,34.1648,1.0
-118.6141,34.182,6.0
-118.6139,34.1689,1.0
-118.6137,34.2119,2.0
-118.6137,34.2135,1.0
-118.6137,34.2139,2.0
-118.6137,34.2291,2.0
-118.6137,34.2503,1.0
-118.6137,34.2589,6.0
-118.6137,34.2612,4.0
-118.6136,34.1614,1.0
-118.6136,34.1812,2.0
-118.6136,34.182,12.0
-118.6136,34.1954,5.0
-118.6136,34.1961,2.0
-118.6136,34.1969,1.0
-118.6136,34.2045,1.0
-118.6136,34.23,1.0
-118.6135,34.1807,3.0
-118.6135,34.1924,2.0
-118.6135,34.2029,1.0
-118.6135,34.2034,22.0
-118.6135,34.2064,1.0
-118.6134,34.201,9.0
-118.6134,34.2448,13.0
-118.6133,34.1641,1.0
-118.6133,34.201,3.0
-118.6133,34.2233,1.0
-118.6132,34.1669,2.0
-118.6132,34.1814,1.0
-118.6132,34.2589,2.0
-118.6131,34.1797,2.0
-118.6131,34.1829,13.0
-118.6131,34.2205,3.0
-118.6131,34.2214,1.0
-118.6131,34.2253,2.0
-118.6131,34.2269,2.0
-118.6128,34.1566,1.0
-118.6128,34.1578,1.0
-118.6128,34.1937,1.0
-118.6127,34.1809,1.0
-118.6127,34.2088,1.0
-118.6126,34.1529,1.0
-118.6126,34.1796,9.0
-118.6126,34.2128,1.0
-118.6126,34.2139,2.0
-118.6126,34.2259,27.0
-118.6126,34.2298,1.0
-118.6126,34.2445,3.0
-118.6126,34.2503,1.0
-118.6126,34.2605,1.0
-118.6125,34.1704,2.0
-118.6125,34.2196,2.0
-118.6125,34.2427,2.0
-118.6125,34.2572,8.0
-118.6125,34.2758,3.0
-118.6124,34.1915,2.0
-118.6124,34.2051,2.0
-118.6124,34.2059,2.0
-118.6123,34.172,2.0
-118.6123,34.1729,3.0
-118.6123,34.1738,1.0
-118.6123,34.1972,1.0
-118.6123,34.2155,1.0
-118.6123,34.2156,1.0
-118.6123,34.2163,1.0
-118.6123,34.2179,1.0
-118.6123,34.2187,1.0
-118.6123,34.2249,3.0
-118.6123,34.2547,1.0
-118.6122,34.1596,1.0
-118.6122,34.1817,2.0
-118.6122,34.1884,1.0
-118.6122,34.2754,1.0
-118.6121,34.1689,2.0
-118.6121,34.1809,1.0
-118.6121,34.1975,1.0
-118.6121,34.2086,2.0
-118.6121,34.2101,1.0
-118.6121,34.259,1.0
-118.6121,34.2606,2.0
-118.612,34.1626,1.0
-118.612,34.1874,3.0
-118.612,34.1955,1.0
-118.612,34.2029,1.0
-118.6119,34.1865,3.0
-118.6119,34.2029,1.0
-118.6118,34.1655,2.0
-118.6118,34.2282,1.0
-118.6118,34.2758,1.0
-118.6117,34.1643,2.0
-118.6117,34.1937,1.0
-118.6116,34.1689,1.0
-118.6115,34.1513,1.0
-118.6115,34.2138,2.0
-118.6115,34.2437,1.0
-118.6115,34.2503,1.0
-118.6114,34.1714,2.0
-118.6114,34.2155,1.0
-118.6114,34.2167,1.0
-118.6114,34.2179,1.0
-118.6113,34.1586,1.0
-118.6113,34.18,9.0
-118.6113,34.1824,1.0
-118.6112,34.1493,1.0
-118.6112,34.1803,1.0
-118.6112,34.1907,1.0
-118.6112,34.2059,2.0
-118.6112,34.2752,1.0
-118.611,34.1808,5.0
-118.611,34.1817,5.0
-118.611,34.1865,31.0
-118.611,34.1884,5.0
-118.611,34.2219,1.0
-118.6109,34.2206,3.0
-118.6108,34.1523,1.0
-118.6108,34.1567,3.0
-118.6108,34.1592,17.0
-118.6108,34.2289,1.0
-118.6108,34.2427,2.0
-118.6107,34.1705,3.0
-118.6107,34.201,1.0
-118.6106,34.166,5.0
-118.6106,34.1688,6.0
-118.6105,34.1705,2.0
-118.6105,34.1807,3.0
-118.6105,34.2163,1.0
-118.6105,34.2557,3.0
-118.6104,34.166,4.0
-118.6104,34.1668,6.0
-118.6104,34.1792,2.0
-118.6104,34.1797,6.0
-118.6104,34.1798,2.0
-118.6104,34.1923,28.0
-118.6104,34.1938,1.0
-118.6104,34.2187,1.0
-118.6104,34.2196,1.0
-118.6104,34.2288,2.0
-118.6104,34.2305,1.0
-118.6104,34.2427,1.0
-118.6104,34.2441,1.0
-118.6104,34.2447,4.0
-118.6104,34.2471,1.0
-118.6104,34.2485,2.0
-118.6104,34.25,4.0
-118.6104,34.251,1.0
-118.6104,34.2522,3.0
-118.6104,34.2572,2.0
-118.6104,34.2626,4.0
-118.6103,34.1688,3.0
-118.6103,34.1706,1.0
-118.6103,34.1729,1.0
-118.6103,34.1756,1.0
-118.6103,34.1813,6.0
-118.6103,34.1829,1.0
-118.6103,34.1854,4.0
-118.6103,34.1865,56.0
-118.6103,34.1946,1.0
-118.6103,34.1956,1.0
-118.6103,34.1965,4.0
-118.6103,34.1974,2.0
-118.6103,34.1992,7.0
-118.6103,34.201,5.0
-118.6103,34.202,7.0
-118.6103,34.2028,14.0
-118.6103,34.2029,3.0
-118.6103,34.2038,2.0
-118.6103,34.2047,3.0
-118.6103,34.2055,1.0
-118.6103,34.2065,2.0
-118.6103,34.2074,3.0
-118.6103,34.2101,2.0
-118.6103,34.2108,1.0
-118.6103,34.2119,1.0
-118.6103,34.2128,4.0
-118.6103,34.2139,36.0
-118.6103,34.2156,4.0
-118.6102,34.1687,2.0
-118.6102,34.1696,30.0
-118.6102,34.1708,2.0
-118.6102,34.1716,2.0
-118.6102,34.172,2.0
-118.6102,34.1763,1.0
-118.6102,34.1782,2.0
-118.6102,34.1805,5.0
-118.6102,34.1828,9.0
-118.6102,34.1829,12.0
-118.6102,34.1838,10.0
-118.6102,34.1874,1.0
-118.6101,34.1594,1.0
-118.61,34.18,1.0
-118.61,34.1801,6.0
-118.61,34.22,3.0
-118.6098,34.1544,3.0
-118.6098,34.1555,2.0
-118.6097,34.1747,3.0
-118.6096,34.2413,2.0
-118.6095,34.1907,1.0
-118.6095,34.256,1.0
-118.6095,34.2588,2.0
-118.6095,34.2591,1.0
-118.6095,34.2619,1.0
-118.6095,34.2625,1.0
-118.6094,34.1804,3.0
-118.6094,34.2128,5.0
-118.6094,34.2129,1.0
-118.6094,34.2196,4.0
-118.6093,34.1796,2.0
-118.6093,34.1946,1.0
-118.6092,34.2101,1.0
-118.6092,34.2248,2.0
-118.6092,34.2322,2.0
-118.6091,34.1594,4.0
-118.6091,34.1765,1.0
-118.6091,34.1886,3.0
-118.6091,34.192,2.0
-118.6091,34.2441,3.0
-118.6091,34.2464,1.0
-118.6091,34.2486,1.0
-118.6091,34.2645,1.0
-118.609,34.166,1.0
-118.609,34.1719,23.0
-118.609,34.1809,2.0
-118.609,34.224,3.0
-118.609,34.2393,4.0
-118.609,34.2433,9.0
-118.6089,34.1792,1.0
-118.6089,34.1809,19.0
-118.6088,34.1792,3.0
-118.6088,34.2405,1.0
-118.6087,34.1628,1.0
-118.6087,34.1865,28.0
-118.6087,34.256,2.0
-118.6086,34.1686,5.0
-118.6086,34.1866,1.0
-118.6086,34.1874,3.0
-118.6086,34.2285,3.0
-118.6086,34.2465,1.0
-118.6085,34.1522,3.0
-118.6085,34.201,1.0
-118.6085,34.2221,1.0
-118.6085,34.2285,1.0
-118.6085,34.2502,1.0
-118.6085,34.2515,1.0
-118.6085,34.2614,2.0
-118.6084,34.1686,2.0
-118.6084,34.172,3.0
-118.6084,34.1759,1.0
-118.6084,34.229,8.0
-118.6083,34.1653,1.0
-118.6083,34.1904,4.0
-118.6083,34.2083,1.0
-118.6083,34.2304,1.0
-118.6083,34.2486,1.0
-118.6083,34.2579,1.0
-118.6083,34.2591,4.0
-118.6082,34.1668,1.0
-118.6082,34.1676,1.0
-118.6082,34.1904,25.0
-118.6082,34.2083,2.0
-118.6082,34.214,4.0
-118.6082,34.2176,2.0
-118.6082,34.2196,1.0
-118.6081,34.1686,1.0
-118.6081,34.1922,1.0
-118.6081,34.1923,2.0
-118.6081,34.1937,3.0
-118.6081,34.1956,2.0
-118.6081,34.1993,3.0
-118.6081,34.201,1.0
-118.6081,34.202,1.0
-118.6081,34.2028,3.0
-118.6081,34.2037,1.0
-118.6081,34.2047,3.0
-118.6081,34.2052,2.0
-118.6081,34.2074,4.0
-118.6081,34.2102,1.0
-118.6081,34.2108,2.0
-118.6081,34.2119,1.0
-118.6081,34.232,2.0
-118.6081,34.2344,1.0
-118.608,34.1586,1.0
-118.608,34.1619,2.0
-118.608,34.1697,37.0
-118.608,34.1865,10.0
-118.608,34.2414,1.0
-118.608,34.2645,1.0
-118.6079,34.1643,2.0
-118.6079,34.2557,1.0
-118.6078,34.153,1.0
-118.6078,34.1544,1.0
-118.6078,34.2448,1.0
-118.6078,34.2536,5.0
-118.6077,34.1764,2.0
-118.6077,34.1798,1.0
-118.6077,34.1812,9.0
-118.6077,34.1829,38.0
-118.6077,34.1847,12.0
-118.6077,34.1848,4.0
-118.6076,34.1561,1.0
-118.6076,34.172,16.0
-118.6076,34.178,1.0
-118.6076,34.2409,2.0
-118.6076,34.2486,1.0
-118.6075,34.1577,1.0
-118.6075,34.1783,2.0
-118.6075,34.1974,7.0
-118.6075,34.2433,1.0
-118.6075,34.2515,1.0
-118.6075,34.2676,2.0
-118.6074,34.1497,2.0
-118.6074,34.1901,1.0
-118.6074,34.2155,2.0
-118.6074,34.2167,3.0
-118.6074,34.2257,2.0
-118.6074,34.2636,1.0
-118.6073,34.2273,1.0
-118.6073,34.2391,1.0
-118.6073,34.259,1.0
-118.6073,34.265,3.0
-118.6072,34.152,3.0
-118.6072,34.2128,3.0
-118.6072,34.2283,1.0
-118.6072,34.2534,35.0
-118.6071,34.2222,3.0
-118.6071,34.2242,2.0
-118.6071,34.232,1.0
-118.607,34.1876,2.0
-118.607,34.2417,1.0
-118.607,34.2464,2.0
-118.607,34.2467,1.0
-118.607,34.2536,1.0
-118.6069,34.1522,1.0
-118.6069,34.1867,2.0
-118.6068,34.1482,1.0
-118.6068,34.1799,1.0
-118.6067,34.1511,1.0
-118.6067,34.2303,2.0
-118.6067,34.2312,1.0
-118.6066,34.166,1.0
-118.6066,34.201,5.0
-118.6066,34.2318,3.0
-118.6066,34.25,3.0
-118.6066,34.2604,2.0
-118.6065,34.1494,1.0
-118.6065,34.202,2.0
-118.6065,34.2047,1.0
-118.6065,34.2056,2.0
-118.6065,34.2074,5.0
-118.6065,34.2161,1.0
-118.6065,34.2427,2.0
-118.6065,34.2467,12.0
-118.6065,34.2685,2.0
-118.6064,34.1569,1.0
-118.6064,34.1938,5.0
-118.6064,34.2251,1.0
-118.6064,34.2292,3.0
-118.6064,34.2354,2.0
-118.6064,34.24,1.0
-118.6064,34.2409,2.0
-118.6064,34.2476,2.0
-118.6063,34.2268,1.0
-118.6063,34.2485,3.0
-118.6062,34.1956,1.0
-118.6062,34.2354,1.0
-118.6061,34.2354,1.0
-118.6061,34.2391,16.0
-118.6061,34.25,2.0
-118.6061,34.2517,5.0
-118.6061,34.2536,6.0
-118.6061,34.2554,2.0
-118.6061,34.2608,8.0
-118.6061,34.2645,5.0
-118.6061,34.2662,1.0
-118.6061,34.2681,2.0
-118.606,34.201,19.0
-118.606,34.2028,4.0
-118.606,34.2038,2.0
-118.606,34.2047,5.0
-118.606,34.2056,2.0
-118.606,34.2065,9.0
-118.606,34.2074,4.0
-118.606,34.2083,8.0
-118.606,34.2104,2.0
-118.606,34.2123,21.0
-118.606,34.214,2.0
-118.606,34.2142,16.0
-118.606,34.2155,3.0
-118.606,34.2176,17.0
-118.606,34.2196,6.0
-118.606,34.2197,4.0
-118.606,34.2205,1.0
-118.606,34.2243,1.0
-118.606,34.2282,3.0
-118.606,34.2489,3.0
-118.606,34.25,13.0
-118.606,34.2572,5.0
-118.606,34.259,1.0
-118.6059,34.1668,3.0
-118.6059,34.1676,7.0
-118.6059,34.1685,13.0
-118.6059,34.1696,7.0
-118.6059,34.172,24.0
-118.6059,34.1783,1.0
-118.6059,34.1792,1.0
-118.6059,34.1811,25.0
-118.6059,34.1829,39.0
-118.6059,34.185,22.0
-118.6059,34.1868,1.0
-118.6059,34.1869,16.0
-118.6059,34.187,1.0
-118.6059,34.1878,2.0
-118.6059,34.1886,2.0
-118.6059,34.1888,2.0
-118.6059,34.1904,194.0
-118.6059,34.1905,20.0
-118.6059,34.1911,1.0
-118.6059,34.1923,34.0
-118.6059,34.1926,2.0
-118.6059,34.1938,23.0
-118.6059,34.1942,1.0
-118.6059,34.1956,2.0
-118.6059,34.1965,3.0
-118.6059,34.1974,7.0
-118.6059,34.1992,1.0
-118.6059,34.1993,8.0
-118.6059,34.201,5.0
-118.6059,34.202,2.0
-118.6059,34.2028,1.0
-118.6059,34.2056,1.0
-118.6059,34.2247,3.0
-118.6059,34.2306,1.0
-118.6059,34.2703,1.0
-118.6058,34.1544,12.0
-118.6058,34.1561,2.0
-118.6058,34.1569,7.0
-118.6058,34.1577,1.0
-118.6058,34.1586,1.0
-118.6058,34.1594,5.0
-118.6058,34.1602,2.0
-118.6058,34.1603,1.0
-118.6058,34.161,2.0
-118.6058,34.1619,5.0
-118.6058,34.1635,1.0
-118.6058,34.166,7.0
-118.6058,34.1668,1.0
-118.6058,34.1676,1.0
-118.6058,34.1685,10.0
-118.6058,34.1697,1.0
-118.6058,34.172,5.0
-118.6058,34.1745,19.0
-118.6058,34.2691,1.0
-118.6057,34.1753,7.0
-118.6057,34.1792,3.0
-118.6057,34.2322,1.0
-118.6056,34.2354,1.0
-118.6056,34.2373,1.0
-118.6055,34.1761,2.0
-118.6054,34.1467,3.0
-118.6054,34.1792,2.0
-118.6054,34.2608,1.0
-118.6054,34.2619,1.0
-118.6054,34.2645,7.0
-118.6053,34.2271,1.0
-118.6053,34.2554,2.0
-118.6052,34.1482,1.0
-118.6052,34.1513,1.0
-118.6052,34.1753,6.0
-118.6052,34.2028,1.0
-118.6052,34.2047,2.0
-118.6051,34.2282,1.0
-118.605,34.1492,1.0
-118.605,34.1772,1.0
-118.605,34.2243,1.0
-118.605,34.225,1.0
-118.605,34.2354,7.0
-118.605,34.2536,2.0
-118.605,34.2554,10.0
-118.605,34.2758,3.0
-118.6049,34.172,1.0
-118.6049,34.2137,3.0
-118.6049,34.2228,2.0
-118.6049,34.2572,1.0
-118.6049,34.259,3.0
-118.6049,34.2773,4.0
-118.6048,34.1512,4.0
-118.6048,34.1516,2.0
-118.6048,34.25,2.0
-118.6048,34.2521,2.0
-118.6048,34.2522,1.0
-118.6048,34.2528,1.0
-118.6048,34.2599,3.0
-118.6048,34.2776,1.0
-118.6047,34.1643,2.0
-118.6047,34.166,2.0
-118.6046,34.1644,1.0
-118.6046,34.25,1.0
-118.6045,34.1569,2.0
-118.6045,34.1586,2.0
-118.6045,34.1594,4.0
-118.6045,34.1602,1.0
-118.6045,34.161,1.0
-118.6045,34.1619,4.0
-118.6045,34.1974,1.0
-118.6045,34.2114,1.0
-118.6045,34.2176,23.0
-118.6045,34.2196,2.0
-118.6045,34.2197,7.0
-118.6045,34.2276,3.0
-118.6044,34.1561,2.0
-118.6044,34.1772,1.0
-118.6044,34.1773,1.0
-118.6044,34.1792,3.0
-118.6044,34.1828,7.0
-118.6044,34.1829,1.0
-118.6044,34.1938,12.0
-118.6044,34.1974,25.0
-118.6044,34.1992,2.0
-118.6044,34.201,23.0
-118.6044,34.2028,2.0
-118.6044,34.2047,4.0
-118.6044,34.2065,23.0
-118.6044,34.2083,1.0
-118.6044,34.2125,1.0
-118.6044,34.2294,1.0
-118.6044,34.2572,1.0
-118.6042,34.1526,4.0
-118.6042,34.2128,3.0
-118.6042,34.2304,2.0
-118.6041,34.1519,1.0
-118.6041,34.2209,28.0
-118.604,34.2095,2.0
-118.604,34.221,4.0
-118.604,34.2258,2.0
-118.604,34.2334,1.0
-118.604,34.2335,1.0
-118.604,34.2354,1.0
-118.604,34.2373,2.0
-118.604,34.2391,1.0
-118.604,34.2427,2.0
-118.6039,34.2137,3.0
-118.6039,34.2354,9.0
-118.6039,34.2355,1.0
-118.6039,34.2391,1.0
-118.6039,34.25,6.0
-118.6039,34.2511,9.0
-118.6039,34.2528,1.0
-118.6039,34.2529,1.0
-118.6039,34.2541,5.0
-118.6039,34.2554,3.0
-118.6039,34.2572,2.0
-118.6039,34.259,1.0
-118.6039,34.2608,5.0
-118.6039,34.2635,1.0
-118.6039,34.2663,1.0
-118.6038,34.1685,34.0
-118.6038,34.2283,19.0
-118.6038,34.2663,4.0
-118.6037,34.1544,2.0
-118.6037,34.1625,1.0
-118.6037,34.1722,3.0
-118.6037,34.1938,1.0
-118.6037,34.2286,1.0
-118.6036,34.1663,2.0
-118.6036,34.1992,2.0
-118.6036,34.2228,5.0
-118.6036,34.2285,9.0
-118.6035,34.1874,32.0
-118.6035,34.2235,1.0
-118.6035,34.2313,1.0
-118.6034,34.1474,1.0
-118.6034,34.1593,1.0
-118.6034,34.1753,1.0
-118.6034,34.1874,14.0
-118.6034,34.2083,1.0
-118.6034,34.23,1.0
-118.6033,34.1484,2.0
-118.6033,34.1499,1.0
-118.6033,34.201,2.0
-118.6033,34.2266,1.0
-118.6033,34.227,1.0
-118.6033,34.2299,6.0
-118.6032,34.1528,5.0
-118.6032,34.1753,1.0
-118.6032,34.2197,3.0
-118.6032,34.2209,1.0
-118.6031,34.2129,1.0
-118.6031,34.2176,45.0
-118.6031,34.2197,11.0
-118.6031,34.2209,3.0
-118.6031,34.2243,1.0
-118.603,34.1792,7.0
-118.603,34.1828,1.0
-118.603,34.1875,2.0
-118.603,34.2528,1.0
-118.6029,34.149,1.0
-118.6029,34.1569,1.0
-118.6029,34.1638,4.0
-118.6029,34.1753,1.0
-118.6029,34.1937,14.0
-118.6029,34.1938,2.0
-118.6029,34.1961,2.0
-118.6029,34.1974,44.0
-118.6029,34.1992,8.0
-118.6029,34.201,4.0
-118.6029,34.2029,3.0
-118.6029,34.2046,7.0
-118.6029,34.2065,35.0
-118.6029,34.2083,7.0
-118.6029,34.2104,3.0
-118.6029,34.2129,1.0
-118.6029,34.221,4.0
-118.6029,34.2257,2.0
-118.6029,34.2258,1.0
-118.6029,34.2314,11.0
-118.6029,34.2315,1.0
-118.6029,34.2542,1.0
-118.6029,34.2552,1.0
-118.6029,34.2561,1.0
-118.6028,34.1515,2.0
-118.6028,34.201,19.0
-118.6028,34.2572,1.0
-118.6028,34.2609,1.0
-118.6027,34.1649,1.0
-118.6027,34.1793,5.0
-118.6027,34.2209,2.0
-118.6027,34.221,3.0
-118.6027,34.2304,6.0
-118.6026,34.151,2.0
-118.6026,34.1792,5.0
-118.6026,34.2137,1.0
-118.6025,34.1511,1.0
-118.6025,34.1729,10.0
-118.6025,34.2197,2.0
-118.6025,34.2607,47.0
-118.6023,34.173,2.0
-118.6023,34.2521,5.0
-118.6023,34.2522,1.0
-118.6022,34.1613,1.0
-118.6022,34.2155,1.0
-118.6022,34.2427,8.0
-118.6021,34.1684,21.0
-118.6021,34.1731,3.0
-118.6021,34.1876,7.0
-118.6021,34.201,2.0
-118.6021,34.2427,2.0
-118.6021,34.2572,1.0
-118.602,34.2375,1.0
-118.602,34.2447,2.0
-118.6019,34.148,2.0
-118.6019,34.1498,1.0
-118.6019,34.1722,5.0
-118.6019,34.1732,12.0
-118.6019,34.2224,2.0
-118.6019,34.2247,3.0
-118.6019,34.2271,1.0
-118.6019,34.2391,5.0
-118.6018,34.1634,2.0
-118.6018,34.1658,1.0
-118.6018,34.1717,52.0
-118.6018,34.1792,1.0
-118.6018,34.2209,1.0
-118.6018,34.2217,2.0
-118.6018,34.2682,1.0
-118.6017,34.1829,1.0
-118.6017,34.1865,55.0
-118.6017,34.2119,100.0
-118.6017,34.2176,16.0
-118.6017,34.2239,86.0
-118.6017,34.2282,1.0
-118.6017,34.2337,7.0
-118.6017,34.2355,2.0
-118.6017,34.2484,1.0
-118.6017,34.25,12.0
-118.6017,34.2511,9.0
-118.6017,34.252,12.0
-118.6017,34.2522,1.0
-118.6017,34.2528,1.0
-118.6017,34.2536,1.0
-118.6017,34.254,3.0
-118.6017,34.2557,5.0
-118.6017,34.2562,3.0
-118.6017,34.2572,8.0
-118.6017,34.2591,7.0
-118.6017,34.2608,4.0
-118.6017,34.2628,6.0
-118.6017,34.2629,1.0
-118.6017,34.2652,2.0
-118.6016,34.1956,3.0
-118.6016,34.1992,7.0
-118.6016,34.201,6.0
-118.6016,34.2029,3.0
-118.6016,34.2047,5.0
-118.6016,34.2065,8.0
-118.6016,34.2083,6.0
-118.6016,34.2103,2.0
-118.6016,34.2122,2.0
-118.6016,34.2137,4.0
-118.6016,34.2155,16.0
-118.6016,34.2166,5.0
-118.6016,34.2176,25.0
-118.6016,34.2197,9.0
-118.6016,34.2282,20.0
-118.6016,34.23,9.0
-118.6016,34.2315,1.0
-118.6016,34.2318,16.0
-118.6016,34.2337,2.0
-118.6015,34.1546,6.0
-118.6015,34.1753,13.0
-118.6015,34.1763,1.0
-118.6015,34.1772,3.0
-118.6015,34.1773,2.0
-118.6015,34.1793,5.0
-118.6015,34.1814,1.0
-118.6015,34.1829,22.0
-118.6015,34.1848,13.0
-118.6015,34.1849,2.0
-118.6015,34.1864,3.0
-118.6015,34.1877,17.0
-118.6015,34.1878,2.0
-118.6015,34.1895,4.0
-118.6015,34.1934,1.0
-118.6015,34.1938,7.0
-118.6015,34.1939,3.0
-118.6015,34.1956,22.0
-118.6015,34.1974,6.0
-118.6014,34.1456,1.0
-118.6013,34.1568,1.0
-118.6013,34.1599,2.0
-118.6012,34.1477,2.0
-118.6012,34.1878,4.0
-118.601,34.1528,1.0
-118.601,34.2197,2.0
-118.601,34.2247,4.0
-118.601,34.2273,2.0
-118.6009,34.1529,2.0
-118.6009,34.1569,1.0
-118.6009,34.201,1.0
-118.6009,34.2047,1.0
-118.6009,34.2476,2.0
-118.6009,34.2572,2.0
-118.6008,34.1658,2.0
-118.6007,34.1592,5.0
-118.6007,34.1638,1.0
-118.6007,34.1683,22.0
-118.6007,34.2427,4.0
-118.6006,34.1489,4.0
-118.6006,34.1938,1.0
-118.6006,34.232,16.0
-118.6006,34.2427,1.0
-118.6006,34.2536,2.0
-118.6005,34.161,9.0
-118.6005,34.2664,1.0
-118.6004,34.1792,1.0
-118.6004,34.2652,3.0
-118.6004,34.2685,1.0
-118.6003,34.1506,1.0
-118.6003,34.188,3.0
-118.6003,34.1938,9.0
-118.6003,34.1956,6.0
-118.6003,34.1974,13.0
-118.6003,34.1992,2.0
-118.6003,34.201,4.0
-118.6003,34.2047,5.0
-118.6003,34.2065,2.0
-118.6003,34.2083,1.0
-118.6003,34.2155,3.0
-118.6003,34.2169,7.0
-118.6003,34.2184,3.0
-118.6003,34.2198,7.0
-118.6003,34.2209,1.0
-118.6003,34.2282,1.0
-118.6003,34.2572,5.0
-118.6002,34.1733,9.0
-118.6002,34.1772,27.0
-118.6002,34.1829,18.0
-118.6002,34.188,2.0
-118.6002,34.2065,1.0
-118.6001,34.1583,3.0
-118.6001,34.1773,3.0
-118.6001,34.2584,3.0
-118.6001,34.263,1.0
-118.6,34.1881,4.0
-118.6,34.259,1.0
-118.6,34.2608,1.0
-118.5999,34.1478,1.0
-118.5999,34.1492,1.0
-118.5998,34.1464,1.0
-118.5998,34.1663,4.0
-118.5998,34.1682,4.0
-118.5998,34.2083,1.0
-118.5998,34.25,8.0
-118.5997,34.1579,1.0
-118.5997,34.1634,4.0
-118.5996,34.1522,1.0
-118.5995,34.1445,2.0
-118.5995,34.1522,1.0
-118.5995,34.1611,6.0
-118.5995,34.201,1.0
-118.5995,34.2246,16.0
-118.5995,34.2264,41.0
-118.5995,34.2282,1.0
-118.5995,34.25,18.0
-118.5995,34.2645,5.0
-118.5994,34.1573,1.0
-118.5994,34.159,4.0
-118.5994,34.1882,5.0
-118.5994,34.1974,48.0
-118.5994,34.2047,49.0
-118.5994,34.2101,3.0
-118.5994,34.2119,1.0
-118.5994,34.2246,2.0
-118.5994,34.2258,8.0
-118.5992,34.1495,4.0
-118.5992,34.1645,2.0
-118.5991,34.1572,1.0
-118.5991,34.1992,11.0
-118.5991,34.2065,5.0
-118.599,34.1733,10.0
-118.599,34.1937,5.0
-118.599,34.195,1.0
-118.599,34.1956,24.0
-118.599,34.1974,28.0
-118.599,34.1993,3.0
-118.599,34.201,17.0
-118.599,34.2028,9.0
-118.599,34.2047,37.0
-118.599,34.2065,28.0
-118.599,34.2083,4.0
-118.599,34.25,19.0
-118.5989,34.1501,1.0
-118.5989,34.1733,13.0
-118.5989,34.2209,13.0
-118.5989,34.221,1.0
-118.5989,34.2594,2.0
-118.5989,34.2609,3.0
-118.5989,34.2628,2.0
-118.5988,34.1633,5.0
-118.5988,34.1773,17.0
-118.5988,34.1828,6.0
-118.5988,34.1882,1.0
